ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-22074,Left my phone in Mcds ,fear,0: no fear can be inferred,0,Left my phone in Mcds,left my phone in mcds
2017-En-21584,"So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.",fear,0: no fear can be inferred,0,"So I went to a different grocery store, and they had no \nI had to buy Helmann's.\nLiterally shaking right now.","so i went to a different grocery store, and they had no \ni had to buy helmann's.\nliterally shaking right now."
2017-En-20950,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,fear,0: no fear can be inferred,0,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,they used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.
2017-En-21513,@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety,fear,3: high amount of fear can be inferred,3,how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. anxiety,how do i stop that horror movie themed commercial? suddenly hearing screams is really not making me want to watch twitch. anxiety
2017-En-20312,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.,fear,1: low amount of fear can be inferred,1,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.,i feel ghastly and i'm really hoping it's just a post-birthday slump. back to full research mode tomorrow either way.
2017-En-21158,@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,fear,0: no fear can be inferred,0,Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.,classic shitlib bullshit. create a horrible problem and then 'discuss' how to solve it. what a pimp.
2017-En-21601,First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh,fear,2: moderate amount of fear can be inferred,2,First day of fall quarter tomorrow. anxious_face_with_sweat nervous excited anxious blargh,first day of fall quarter tomorrow. anxious_face_with_sweat nervous excited anxious blargh
2017-En-20170,@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?,fear,2: moderate amount of fear can be inferred,2,indian army crossed loc into pok to bust terror camp on 20th Sept night?,indian army crossed loc into pok to bust terror camp on 20th sept night?
2017-En-22051,"Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II",fear,0: no fear can be inferred,0,"Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II","df not be afraid to take a chance on peace, to teach peace, to live peace.peace will be the last wordvof history pope john paul ii"
2017-En-21511,#Obama #DOJ have destroyed USA!These #CharlotteProtest are acts of #terrorism dating back to #Ferguson Terrorism is how it should be treated,fear,1: low amount of fear can be inferred,1,Obama DOJ have destroyed USA!These CharlotteProtest are acts of terrorism dating back to Ferguson Terrorism is how it should be treated,obama doj have destroyed usa!these charlotteprotest are acts of terrorism dating back to ferguson terrorism is how it should be treated
2017-En-20446,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear,0: no fear can be inferred,0,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. Rage horror,new play through tonight! pretty much a blind run. only played the game once and maybe got 2 levels it. rage horror
2017-En-20930,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible,fear,0: no fear can be inferred,0,Can't believe how rude your cashier was today when I was returning an item! Your customer service is slacking. terrible,can't believe how rude your cashier was today when i was returning an item! your customer service is slacking. terrible
2017-En-20432,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,fear,0: no fear can be inferred,0,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,is it terrorism to intimidate a populace? what case held 'coercion by people in uniform is per se intimidation'?
2017-En-21854,US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅,fear,0: no fear can be inferred,0,US lady in foyer - 'Am I not afraid to be tweeting in Moscow?' Fortified by d good Lord &amp; JD I reply 'I fear no Russian. 'cept my wifegrinning_face_with_sweat,us lady in foyer - 'am i not afraid to be tweeting in moscow?' fortified by d good lord &amp; jd i reply 'i fear no russian. 'cept my wifegrinning_face_with_sweat
2017-En-21201,"He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂",fear,0: no fear can be inferred,0,"He called me fat, so I pushed him into the lockers then he threaten to sue me' face_with_tears_of_joy","he called me fat, so i pushed him into the lockers then he threaten to sue me' face_with_tears_of_joy"
2017-En-20494,you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼,fear,0: no fear can be inferred,0,you come running back to me saying how much you miss me then cower away when we acc try a friendship thumbs_up_medium-light_skin_tone,you come running back to me saying how much you miss me then cower away when we acc try a friendship thumbs_up_medium-light_skin_tone
2017-En-20881,It's not #dread. It's called #Locks,fear,0: no fear can be inferred,0,It's not dread. It's called Locks,it's not dread. it's called locks
2017-En-22155,I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,fear,0: no fear can be inferred,0,I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,i seriously hope these chances celtic are missing are going to come back to haunt them with an alloa sucker punch
2017-En-20466,Bayern Munich pitch is horrific,fear,0: no fear can be inferred,0,Bayern Munich pitch is horrific,bayern munich pitch is horrific
2017-En-21070,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap",fear,0: no fear can be inferred,0,"Yo Yo Yo,my name is DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) breathless bars rap","yo yo yo,my name is darthvader \ni feel like i need to puff on my inhaler (i'm no rapper but that was some sick bars) breathless bars rap"
2017-En-21229,It really is amazing the money they give to some of these QB's #nfl #texans #brock ,fear,0: no fear can be inferred,0,It really is amazing the money they give to some of these QB's nfl texans brock,it really is amazing the money they give to some of these qb's nfl texans brock
2017-En-22176,@_miasienna ITS ALREADY FUCKING 1 ... Ok well I love having panic attacks in the afternoon,fear,3: high amount of fear can be inferred,3,ITS ALREADY FUCKING 1 ... Ok well I love having panic attacks in the afternoon,its already fucking 1 ... ok well i love having panic attacks in the afternoon
2017-En-21713,@MarissaYerton wanna shake my tree??? 🍑🍑🍑🍑,fear,0: no fear can be inferred,0,wanna shake my tree??? peachpeachpeachpeach,wanna shake my tree??? peachpeachpeachpeach
2017-En-20150,"After #terror our leaders say, 'Don't jump to conclusions,' but [in matters of #racial unrest], they are silent. Why is that? @greggutfeld",fear,2: moderate amount of fear can be inferred,2,"After terror our leaders say, 'Don't jump to conclusions,' but [in matters of racial unrest], they are silent. Why is that?","after terror our leaders say, 'don't jump to conclusions,' but [in matters of racial unrest], they are silent. why is that?"
2017-En-20187,@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters,fear,2: moderate amount of fear can be inferred,2,Worst than going to the morgue to do a positive ID. horrible Reuters,worst than going to the morgue to do a positive id. horrible reuters
