ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-30691,Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,joy,0: no joy can be inferred,0,Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down
2017-En-31587,Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental,joy,0: no joy can be inferred,0,Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! smile dental,root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! smile dental
2017-En-31016,@daveweigel a laurel and hearty handshake,joy,1: low amount of joy can be inferred,1,a laurel and hearty handshake,a laurel and hearty handshake
2017-En-30331,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy,2: moderate amount of joy can be inferred,2,Catering channel's at the height technics hearty enjoyment symptomatize vrlfEyrN,catering channel's at the height technics hearty enjoyment symptomatize vrlfeyrn
2017-En-30076,"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",joy,3: high amount of joy can be inferred,3,"Indian time it's already ur birthday . Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x","indian time it's already ur birthday . have a stupendous birthday. wish you more success, laughter and lots of love. hugs. x"
2017-En-30704,The bounty hunter things a bit lively,joy,0: no joy can be inferred,0,The bounty hunter things a bit lively,the bounty hunter things a bit lively
2017-En-31279,But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.,joy,0: no joy can be inferred,0,But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.,but i got to see her last when she was lively and talkative and i was able to tell her i loved her so that's what matters.
2017-En-30808,@torbalan I still have some shred of optimism. It's rapidly disappearing however...,joy,0: no joy can be inferred,0,I still have some shred of optimism. It's rapidly disappearing however...,i still have some shred of optimism. it's rapidly disappearing however...
2017-En-31267,"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck",joy,0: no joy can be inferred,0,"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements -","- blood and mucus and he chokes and has to swallow, mirth cut too short. 'wrong answer.' it takes some awkward movements -"
2017-En-31107,"#happiness #recipe: an open mind, #laughter, a kind #heart &amp; #optimism",joy,3: high amount of joy can be inferred,3,"happiness recipe an open mind, laughter, a kind heart &amp; optimism","happiness recipe an open mind, laughter, a kind heart &amp; optimism"
2017-En-30008,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much ,joy,3: high amount of joy can be inferred,3,Just got back from seeing in Burslem. AMAZING!! Face still hurts from laughing so much,just got back from seeing in burslem. amazing!! face still hurts from laughing so much
2017-En-31318,"Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present #livelife #humbleness  #live",joy,1: low amount of joy can be inferred,1,"Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present livelife humbleness live","yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present livelife humbleness live"
2017-En-30803,"@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.",joy,0: no joy can be inferred,0,"And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.","and you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies."
2017-En-30348,Watch this amazing live.ly broadcast by @swagrman_fan  #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by musically,watch this amazing live.ly broadcast by musically
2017-En-31592,@xmaseveevil1. #MSM is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. Just like Hawkings,joy,0: no joy can be inferred,0,. MSM is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. Just like Hawkings,. msm is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. just like hawkings
2017-En-30379,@ardit_haliti I'm so gutted. I loved her cheery disposition.,joy,1: low amount of joy can be inferred,1,I'm so gutted. I loved her cheery disposition.,i'm so gutted. i loved her cheery disposition.
2017-En-30768,Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia,joy,0: no joy can be inferred,0,Shanghais chief distracting levity pampa - proper dingle carry away uUDQujcia,shanghais chief distracting levity pampa - proper dingle carry away uudqujcia
2017-En-30096,Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA,joy,3: high amount of joy can be inferred,3,Probably the best OT period I've ever seen. Absolutely exhilarating. WCH2016 TeamNA,probably the best ot period i've ever seen. absolutely exhilarating. wch2016 teamna
2017-En-30990,"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st ",joy,0: no joy can be inferred,0,"you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st","you may be right, but since year the bad events begin with b, i'm privately hoping we've got at least c-z to go 1st"
2017-En-30269,It's meant to be!!  ,joy,2: moderate amount of joy can be inferred,2,It's meant to be!!,it's meant to be!!
2017-En-30406,"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",joy,1: low amount of joy can be inferred,1,"\n\n*She held the back of his skull, smiling into the kiss.*","\n\n*she held the back of his skull, smiling into the kiss.*"
2017-En-30334,@doctorofinfo I was just introducing a little levity to the convo. Yep!,joy,2: moderate amount of joy can be inferred,2,I was just introducing a little levity to the convo. Yep!,i was just introducing a little levity to the convo. yep!
2017-En-31257,@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage,joy,0: no joy can be inferred,0,and I have discovered you can now send animated gifs over the updated iMessage,and i have discovered you can now send animated gifs over the updated imessage
2017-En-30914,#twd comes on soon #happy,joy,3: high amount of joy can be inferred,3,twd comes on soon happy,twd comes on soon happy
2017-En-30159,What an exhilarating last minute of overtime #WCH2016,joy,3: high amount of joy can be inferred,3,What an exhilarating last minute of overtime WCH2016,what an exhilarating last minute of overtime wch2016
2017-En-31118,"@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",joy,0: no joy can be inferred,0,"its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!","its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!"
2017-En-30848,"Ready for that nice, breezy, calm, sunshine weather.🍂🍁 #Autumn",joy,2: moderate amount of joy can be inferred,2,"Ready for that nice, breezy, calm, sunshine weather.fallen_leafmaple_leaf Autumn","ready for that nice, breezy, calm, sunshine weather.fallen_leafmaple_leaf autumn"
2017-En-30855,Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts,joy,2: moderate amount of joy can be inferred,2,Each day is what you make of it! goals challenges business goals success photographer photography ThursdayThoughts,each day is what you make of it! goals challenges business goals success photographer photography thursdaythoughts
2017-En-31585,@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,joy,0: no joy can be inferred,0,c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,c you have my most heartfelt condolences. i'm glad it passed with levity and love in it's heart.
2017-En-30568,"At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at",joy,0: no joy can be inferred,0,"At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at","at the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at"
2017-En-31018,@LeeJarvis10 can't be following u pal he's smiling,joy,0: no joy can be inferred,0,can't be following u pal he's smiling,can't be following u pal he's smiling
2017-En-31355,@TeamGrout glee,joy,1: low amount of joy can be inferred,1,glee,glee
2017-En-31022,someone teach me how to cheer someone up,joy,0: no joy can be inferred,0,someone teach me how to cheer someone up,someone teach me how to cheer someone up
2017-En-30343,Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by musically,watch this amazing live.ly broadcast by musically
2017-En-30448,Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU,joy,1: low amount of joy can be inferred,1,Taguchi engineering fashionable hale and hearty little game optimization MqnAOcU,taguchi engineering fashionable hale and hearty little game optimization mqnaocu
